,avoir,dire,voir,faire,pouvoir,vouloir,jeune,savoir,aller,devoir,regarder,croire,connaître,être,venir,trouver,prendre,petit,aimer,répondre,demander,mettre,parler,suivre,entendre,sentir,comprendre,penser,attendre,tenir,laisser,cher,pauvre,apercevoir,quitter,lever,sortir,passer,reprendre,revenir,donner,chercher,appeler,entrer,rester,arriver,sembler,arrêter,reconnaître,paraître,continuer,demande,retrouver,prier,ouvrir,rencontrer,écrier,tourner,partir,recevoir,songer,interrompre,murmurer,lire,répéter,rendre,vieux,apprendre,revoir,interroger,essayer,ignorer,jeter,écouter,saisir,espérer,remercier,montrer,considérer,ajouter,sourire,tendre,envoyer,bon,sûr,porter,perdre,oublier,conduire,craindre,avancer,demeurer,seul,rejoindre,poursuivre,remarquer,asseoir,tuer,devenir,grand
1909_Leblanc-Maurice_L-Aiguille-creuse.book --- le père charel,0.0189873417721519,0.012658227848101266,0.05063291139240506,0.05063291139240506,0.03164556962025317,0.0,0.006329113924050633,0.006329113924050633,0.02531645569620253,0.006329113924050633,0.0189873417721519,0.012658227848101266,0.0,0.03164556962025317,0.006329113924050633,0.012658227848101266,0.012658227848101266,0.006329113924050633,0.0,0.006329113924050633,0.02531645569620253,0.0,0.0189873417721519,0.012658227848101266,0.0,0.0,0.006329113924050633,0.0,0.0189873417721519,0.0189873417721519,0.012658227848101266,0.0,0.0,0.006329113924050633,0.012658227848101266,0.0,0.0189873417721519,0.006329113924050633,0.006329113924050633,0.0,0.0,0.006329113924050633,0.0,0.0,0.0,0.0,0.012658227848101266,0.012658227848101266,0.0,0.006329113924050633,0.0,0.0,0.006329113924050633,0.0,0.0,0.006329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.006329113924050633,0.012658227848101266,0.0,0.0,0.006329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0189873417721519,0.0,0.006329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1909_Leblanc-Maurice_L-Aiguille-creuse.book --- ganimard,0.04516129032258064,0.05806451612903226,0.012903225806451613,0.03870967741935484,0.04516129032258064,0.0064516129032258064,0.0064516129032258064,0.025806451612903226,0.025806451612903226,0.012903225806451613,0.0,0.0,0.025806451612903226,0.0,0.0,0.025806451612903226,0.01935483870967742,0.0,0.0,0.012903225806451613,0.0064516129032258064,0.01935483870967742,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0064516129032258064,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.012903225806451613,0.0,0.0064516129032258064,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0,0.012903225806451613,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0064516129032258064,0.0,0.0,0.0,0.012903225806451613,0.0,0.0,0.012903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0064516129032258064,0.0,0.01935483870967742,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0064516129032258064,0.0064516129032258064,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0
1909_Leblanc-Maurice_L-Aiguille-creuse.book --- brédoux,0.056962025316455694,0.056962025316455694,0.0379746835443038,0.0379746835443038,0.012658227848101266,0.0,0.02531645569620253,0.012658227848101266,0.0189873417721519,0.006329113924050633,0.006329113924050633,0.006329113924050633,0.006329113924050633,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.006329113924050633,0.006329113924050633,0.0189873417721519,0.0,0.0,0.006329113924050633,0.006329113924050633,0.006329113924050633,0.006329113924050633,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.012658227848101266,0.006329113924050633,0.006329113924050633,0.0,0.0,0.0189873417721519,0.0,0.0,0.0,0.0,0.02531645569620253,0.0,0.0,0.0,0.0189873417721519,0.0,0.0,0.006329113924050633,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.012658227848101266,0.0189873417721519,0.0,0.0,0.006329113924050633,0.0,0.0,0.0,0.006329113924050633,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633
1909_Leblanc-Maurice_L-Aiguille-creuse.book --- m. de gesvres,0.061946902654867256,0.02654867256637168,0.02654867256637168,0.008849557522123894,0.02654867256637168,0.02654867256637168,0.035398230088495575,0.008849557522123894,0.017699115044247787,0.008849557522123894,0.017699115044247787,0.017699115044247787,0.008849557522123894,0.008849557522123894,0.0,0.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,0.0,0.017699115044247787,0.0,0.008849557522123894,0.008849557522123894,0.0,0.0,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.008849557522123894,0.008849557522123894,0.0,0.008849557522123894,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017699115044247787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,0.0,0.0
1909_Leblanc-Maurice_L-Aiguille-creuse.book --- raymonde,0.017391304347826087,0.008695652173913044,0.02608695652173913,0.008695652173913044,0.008695652173913044,0.017391304347826087,0.02608695652173913,0.008695652173913044,0.0,0.0,0.02608695652173913,0.008695652173913044,0.0,0.008695652173913044,0.0,0.02608695652173913,0.02608695652173913,0.0,0.008695652173913044,0.017391304347826087,0.0,0.0,0.0,0.0,0.017391304347826087,0.008695652173913044,0.008695652173913044,0.0,0.008695652173913044,0.0,0.0,0.008695652173913044,0.017391304347826087,0.0,0.0,0.017391304347826087,0.008695652173913044,0.017391304347826087,0.0,0.0,0.0,0.02608695652173913,0.017391304347826087,0.0,0.008695652173913044,0.008695652173913044,0.0,0.008695652173913044,0.017391304347826087,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.008695652173913044,0.0,0.008695652173913044,0.0,0.0,0.0,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.0,0.0,0.008695652173913044,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.008695652173913044,0.008695652173913044,0.017391304347826087,0.008695652173913044,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0
1909_Leblanc-Maurice_L-Aiguille-creuse.book --- m. filleul,0.03508771929824561,0.043859649122807015,0.03508771929824561,0.008771929824561403,0.008771929824561403,0.008771929824561403,0.02631578947368421,0.02631578947368421,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.008771929824561403,0.0,0.017543859649122806,0.0,0.0,0.0,0.043859649122807015,0.0,0.0,0.008771929824561403,0.0,0.0,0.0,0.0,0.008771929824561403,0.0,0.017543859649122806,0.0,0.0,0.008771929824561403,0.0,0.008771929824561403,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.008771929824561403,0.0,0.0,0.008771929824561403,0.008771929824561403,0.0,0.008771929824561403,0.008771929824561403,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.008771929824561403,0.0,0.0,0.0,0.0,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.008771929824561403,0.0
1909_Leblanc-Maurice_L-Aiguille-creuse.book --- mme de villemon,0.058823529411764705,0.023529411764705882,0.047058823529411764,0.023529411764705882,0.03529411764705882,0.023529411764705882,0.011764705882352941,0.023529411764705882,0.023529411764705882,0.0,0.011764705882352941,0.011764705882352941,0.0,0.0,0.0,0.011764705882352941,0.0,0.023529411764705882,0.0,0.0,0.011764705882352941,0.023529411764705882,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928_Delly_Cœurs-ennemis-Laquelle.book --- orietta,0.05714285714285714,0.018253968253968255,0.020634920634920634,0.018253968253968255,0.020634920634920634,0.02619047619047619,0.047619047619047616,0.012698412698412698,0.011111111111111112,0.007142857142857143,0.011111111111111112,0.007142857142857143,0.005555555555555556,0.007142857142857143,0.002380952380952381,0.009523809523809525,0.010317460317460317,0.03253968253968254,0.015873015873015872,0.011111111111111112,0.003968253968253968,0.009523809523809525,0.0015873015873015873,0.011904761904761904,0.004761904761904762,0.015873015873015872,0.002380952380952381,0.010317460317460317,0.002380952380952381,0.002380952380952381,0.007142857142857143,0.009523809523809525,0.007142857142857143,0.002380952380952381,0.007142857142857143,0.002380952380952381,0.0031746031746031746,0.002380952380952381,0.003968253968253968,0.004761904761904762,0.0031746031746031746,0.0007936507936507937,0.0007936507936507937,0.0007936507936507937,0.005555555555555556,0.0007936507936507937,0.0007936507936507937,0.003968253968253968,0.0015873015873015873,0.004761904761904762,0.0,0.0007936507936507937,0.0015873015873015873,0.003968253968253968,0.0007936507936507937,0.0015873015873015873,0.003968253968253968,0.0015873015873015873,0.002380952380952381,0.004761904761904762,0.006349206349206349,0.0,0.002380952380952381,0.003968253968253968,0.002380952380952381,0.0015873015873015873,0.0007936507936507937,0.002380952380952381,0.0031746031746031746,0.0015873015873015873,0.004761904761904762,0.0015873015873015873,0.002380952380952381,0.0015873015873015873,0.002380952380952381,0.0007936507936507937,0.002380952380952381,0.003968253968253968,0.002380952380952381,0.0007936507936507937,0.0,0.0015873015873015873,0.0015873015873015873,0.002380952380952381,0.0,0.0031746031746031746,0.0,0.0015873015873015873,0.0015873015873015873,0.0031746031746031746,0.0031746031746031746,0.0031746031746031746,0.0015873015873015873,0.0015873015873015873,0.0007936507936507937,0.0031746031746031746,0.003968253968253968,0.002380952380952381,0.002380952380952381,0.0007936507936507937
1928_Delly_Cœurs-ennemis-Laquelle.book --- lord shesbury,0.04738400789733465,0.04146100691016782,0.01678183613030602,0.02073050345508391,0.02073050345508391,0.023692003948667325,0.022704837117472853,0.007897334649555774,0.013820335636722606,0.013820335636722606,0.006910167818361303,0.009871668311944718,0.007897334649555774,0.007897334649555774,0.018756169792694965,0.011846001974333662,0.009871668311944718,0.0,0.014807502467917079,0.003948667324777887,0.012833168805528134,0.004935834155972359,0.009871668311944718,0.008884501480750246,0.005923000987166831,0.0019743336623889436,0.003948667324777887,0.005923000987166831,0.0009871668311944718,0.0029615004935834156,0.009871668311944718,0.006910167818361303,0.0,0.0019743336623889436,0.0029615004935834156,0.006910167818361303,0.0009871668311944718,0.0019743336623889436,0.0019743336623889436,0.006910167818361303,0.013820335636722606,0.004935834155972359,0.0019743336623889436,0.004935834155972359,0.0019743336623889436,0.0009871668311944718,0.006910167818361303,0.003948667324777887,0.0,0.011846001974333662,0.003948667324777887,0.003948667324777887,0.0019743336623889436,0.0029615004935834156,0.0029615004935834156,0.005923000987166831,0.0,0.007897334649555774,0.0009871668311944718,0.005923000987166831,0.007897334649555774,0.0019743336623889436,0.0029615004935834156,0.0029615004935834156,0.0,0.0019743336623889436,0.0009871668311944718,0.0029615004935834156,0.004935834155972359,0.0009871668311944718,0.0009871668311944718,0.0019743336623889436,0.0029615004935834156,0.0,0.0009871668311944718,0.0,0.0,0.005923000987166831,0.003948667324777887,0.003948667324777887,0.0029615004935834156,0.0019743336623889436,0.0019743336623889436,0.0029615004935834156,0.0,0.0019743336623889436,0.0009871668311944718,0.0009871668311944718,0.0,0.003948667324777887,0.0029615004935834156,0.0019743336623889436,0.0029615004935834156,0.0,0.0,0.0,0.0019743336623889436,0.003948667324777887,0.0009871668311944718,0.008884501480750246
1928_Delly_Cœurs-ennemis-Laquelle.book --- lady shesbury,0.07168458781362007,0.07885304659498207,0.025089605734767026,0.016129032258064516,0.01971326164874552,0.03046594982078853,0.012544802867383513,0.014336917562724014,0.007168458781362007,0.021505376344086023,0.007168458781362007,0.014336917562724014,0.005376344086021506,0.0017921146953405018,0.008960573476702509,0.010752688172043012,0.008960573476702509,0.0035842293906810036,0.014336917562724014,0.008960573476702509,0.008960573476702509,0.0017921146953405018,0.0035842293906810036,0.005376344086021506,0.005376344086021506,0.010752688172043012,0.0035842293906810036,0.010752688172043012,0.0017921146953405018,0.007168458781362007,0.008960573476702509,0.012544802867383513,0.0,0.0,0.007168458781362007,0.014336917562724014,0.0,0.0017921146953405018,0.0035842293906810036,0.007168458781362007,0.0017921146953405018,0.0,0.0017921146953405018,0.0035842293906810036,0.0035842293906810036,0.0,0.0017921146953405018,0.0017921146953405018,0.0,0.0017921146953405018,0.0017921146953405018,0.0017921146953405018,0.005376344086021506,0.0,0.0035842293906810036,0.0035842293906810036,0.0017921146953405018,0.0017921146953405018,0.0017921146953405018,0.0017921146953405018,0.0035842293906810036,0.005376344086021506,0.0035842293906810036,0.0017921146953405018,0.0035842293906810036,0.0017921146953405018,0.0017921146953405018,0.0017921146953405018,0.0,0.0017921146953405018,0.0035842293906810036,0.0,0.0035842293906810036,0.0035842293906810036,0.0,0.0,0.0,0.0035842293906810036,0.0035842293906810036,0.005376344086021506,0.0017921146953405018,0.0,0.0035842293906810036,0.0035842293906810036,0.0017921146953405018,0.0017921146953405018,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0017921146953405018,0.0017921146953405018,0.0017921146953405018,0.0,0.0,0.0035842293906810036,0.0,0.0,0.0017921146953405018
1928_Delly_Cœurs-ennemis-Laquelle.book --- rose,0.03286384976525822,0.04225352112676056,0.023474178403755867,0.02112676056338028,0.011737089201877934,0.025821596244131457,0.023474178403755867,0.014084507042253521,0.011737089201877934,0.011737089201877934,0.004694835680751174,0.009389671361502348,0.007042253521126761,0.0,0.004694835680751174,0.028169014084507043,0.009389671361502348,0.011737089201877934,0.018779342723004695,0.009389671361502348,0.011737089201877934,0.004694835680751174,0.0,0.007042253521126761,0.009389671361502348,0.011737089201877934,0.002347417840375587,0.009389671361502348,0.002347417840375587,0.004694835680751174,0.011737089201877934,0.004694835680751174,0.004694835680751174,0.011737089201877934,0.002347417840375587,0.011737089201877934,0.002347417840375587,0.0,0.004694835680751174,0.0,0.011737089201877934,0.004694835680751174,0.004694835680751174,0.002347417840375587,0.0,0.0,0.004694835680751174,0.0,0.0,0.0,0.007042253521126761,0.002347417840375587,0.004694835680751174,0.002347417840375587,0.004694835680751174,0.007042253521126761,0.002347417840375587,0.007042253521126761,0.0,0.0,0.004694835680751174,0.002347417840375587,0.007042253521126761,0.0,0.0,0.0,0.0,0.007042253521126761,0.0,0.0,0.002347417840375587,0.0,0.002347417840375587,0.0,0.004694835680751174,0.002347417840375587,0.004694835680751174,0.0,0.0,0.0,0.002347417840375587,0.002347417840375587,0.0,0.004694835680751174,0.0,0.007042253521126761,0.004694835680751174,0.002347417840375587,0.002347417840375587,0.002347417840375587,0.004694835680751174,0.007042253521126761,0.004694835680751174,0.0,0.0,0.002347417840375587,0.002347417840375587,0.0,0.004694835680751174,0.0
1928_Delly_Cœurs-ennemis-Laquelle.book --- walter,0.04960835509138381,0.028720626631853787,0.015665796344647518,0.015665796344647518,0.02349869451697128,0.005221932114882507,0.020887728459530026,0.010443864229765013,0.013054830287206266,0.018276762402088774,0.007832898172323759,0.0026109660574412533,0.013054830287206266,0.007832898172323759,0.013054830287206266,0.010443864229765013,0.005221932114882507,0.09399477806788512,0.010443864229765013,0.010443864229765013,0.005221932114882507,0.007832898172323759,0.010443864229765013,0.010443864229765013,0.005221932114882507,0.0,0.015665796344647518,0.0,0.0026109660574412533,0.010443864229765013,0.0026109660574412533,0.028720626631853787,0.0,0.0,0.005221932114882507,0.0026109660574412533,0.0026109660574412533,0.0,0.0026109660574412533,0.0026109660574412533,0.0026109660574412533,0.0,0.007832898172323759,0.0026109660574412533,0.005221932114882507,0.005221932114882507,0.0,0.0026109660574412533,0.0,0.0,0.0026109660574412533,0.0,0.0,0.0,0.0026109660574412533,0.0,0.0026109660574412533,0.005221932114882507,0.007832898172323759,0.007832898172323759,0.0026109660574412533,0.0,0.005221932114882507,0.0026109660574412533,0.0,0.0,0.0,0.005221932114882507,0.0,0.0,0.0,0.005221932114882507,0.005221932114882507,0.0,0.005221932114882507,0.0,0.0026109660574412533,0.0,0.010443864229765013,0.0,0.0,0.0026109660574412533,0.007832898172323759,0.0026109660574412533,0.0,0.0026109660574412533,0.0,0.0026109660574412533,0.0026109660574412533,0.0,0.005221932114882507,0.0,0.0026109660574412533,0.0,0.0,0.0026109660574412533,0.0,0.005221932114882507,0.0,0.0026109660574412533
1928_Delly_Cœurs-ennemis-Laquelle.book --- humphrey,0.07913669064748201,0.0539568345323741,0.025179856115107913,0.02877697841726619,0.007194244604316547,0.017985611510791366,0.017985611510791366,0.03237410071942446,0.007194244604316547,0.0035971223021582736,0.01079136690647482,0.03597122302158273,0.014388489208633094,0.014388489208633094,0.01079136690647482,0.007194244604316547,0.01079136690647482,0.0,0.01079136690647482,0.007194244604316547,0.0,0.01079136690647482,0.0,0.0,0.007194244604316547,0.0,0.007194244604316547,0.007194244604316547,0.0,0.0,0.007194244604316547,0.017985611510791366,0.0,0.0,0.0035971223021582736,0.0035971223021582736,0.0,0.0035971223021582736,0.0,0.0035971223021582736,0.0035971223021582736,0.0,0.0,0.0,0.0035971223021582736,0.0035971223021582736,0.007194244604316547,0.0,0.0,0.0035971223021582736,0.01079136690647482,0.0035971223021582736,0.0035971223021582736,0.0,0.0,0.014388489208633094,0.0,0.0035971223021582736,0.0,0.0035971223021582736,0.0,0.0035971223021582736,0.0035971223021582736,0.0,0.0,0.0,0.0,0.0,0.0,0.0035971223021582736,0.0035971223021582736,0.007194244604316547,0.007194244604316547,0.0,0.0035971223021582736,0.0,0.0035971223021582736,0.007194244604316547,0.007194244604316547,0.0035971223021582736,0.007194244604316547,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0035971223021582736,0.0,0.0,0.0035971223021582736,0.0,0.0035971223021582736,0.0035971223021582736,0.0,0.007194244604316547,0.0035971223021582736
1928_Delly_Cœurs-ennemis-Laquelle.book --- faustina,0.045454545454545456,0.025974025974025976,0.025974025974025976,0.032467532467532464,0.01948051948051948,0.025974025974025976,0.012987012987012988,0.0,0.012987012987012988,0.006493506493506494,0.032467532467532464,0.006493506493506494,0.0,0.006493506493506494,0.01948051948051948,0.006493506493506494,0.006493506493506494,0.032467532467532464,0.025974025974025976,0.012987012987012988,0.006493506493506494,0.006493506493506494,0.0,0.012987012987012988,0.006493506493506494,0.0,0.0,0.006493506493506494,0.0,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006493506493506494,0.006493506493506494,0.0,0.0,0.012987012987012988,0.0,0.01948051948051948,0.0,0.0,0.0,0.006493506493506494,0.01948051948051948,0.006493506493506494,0.0,0.0,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.006493506493506494,0.0,0.0,0.0,0.006493506493506494,0.0,0.006493506493506494,0.0,0.0,0.0,0.0,0.006493506493506494,0.0,0.006493506493506494,0.006493506493506494,0.0,0.0,0.012987012987012988,0.0,0.012987012987012988,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928_Delly_Cœurs-ennemis-Laquelle.book --- orietta et faustina,0.0859375,0.0078125,0.046875,0.015625,0.015625,0.0078125,0.09375,0.0078125,0.0078125,0.0234375,0.015625,0.0,0.0078125,0.0078125,0.015625,0.0078125,0.0,0.0703125,0.015625,0.0,0.0078125,0.0078125,0.015625,0.0078125,0.015625,0.0078125,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0078125,0.0078125,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0,0.0078125,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0078125,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.015625
1928_Delly_Cœurs-ennemis-Laquelle.book --- my lady,0.05102040816326531,0.02040816326530612,0.04081632653061224,0.04081632653061224,0.0,0.04081632653061224,0.02040816326530612,0.0,0.02040816326530612,0.0,0.01020408163265306,0.02040816326530612,0.01020408163265306,0.0,0.01020408163265306,0.0,0.02040816326530612,0.030612244897959183,0.0,0.0,0.02040816326530612,0.01020408163265306,0.01020408163265306,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.01020408163265306,0.02040816326530612,0.0,0.0,0.01020408163265306,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.01020408163265306,0.0,0.01020408163265306,0.0,0.0,0.01020408163265306,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.030612244897959183,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928_Delly_Cœurs-ennemis-Laquelle.book --- apsâra,0.056074766355140186,0.0,0.028037383177570093,0.009345794392523364,0.009345794392523364,0.009345794392523364,0.018691588785046728,0.0,0.0,0.009345794392523364,0.0,0.0,0.009345794392523364,0.009345794392523364,0.028037383177570093,0.018691588785046728,0.009345794392523364,0.0,0.037383177570093455,0.0,0.0,0.009345794392523364,0.0,0.009345794392523364,0.0,0.018691588785046728,0.0,0.0,0.0,0.009345794392523364,0.0,0.0,0.018691588785046728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.0,0.0,0.0,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.0,0.0,0.018691588785046728,0.0,0.0
